age,income,treatment,outcome
59.7490513646724,54020.075473136516,0,19137.782215222825
38.101009434037614,38074.071081232694,0,-179.81771545709853
28.641983541609005,49400.31847042466,1,15539.581775977982
21.379493537615957,34085.273088732145,0,4682.64254507854
22.13357091433975,33272.223444647556,0,12835.376241115884
57.52245470997082,63856.241183229475,0,26666.670413483633
41.12975553390492,40160.204688056794,0,10586.710731834875
55.761418344000795,43307.97259000587,0,22436.710573507902
53.47893033171227,73999.44518679951,1,21515.149181870354
25.038848011533403,48314.411381773156,1,10008.578124838548
25.430172577997894,40072.9934390553,0,17822.85202043321
57.27778480257496,58604.120304268115,0,19919.851214611837
55.5059512612417,62811.6192117824,0,17404.544786475653
37.657599877464136,58562.174434866276,1,21823.6247944727
22.025957693307685,33453.22593350372,1,14121.589307662745
18.629097128319515,42976.013823816575,0,7677.323768337971
32.98416137201073,41425.03892390299,0,4107.162030252463
18.4795582265358,37349.96666814166,1,11078.224626314994
29.963776297392577,46588.81682334533,0,13767.914059105413
39.8140384909896,49840.23351496807,0,12332.973921260675
24.31361979622162,49512.47888113653,0,14325.600653009908
23.422443407240404,46582.087294776145,0,11260.97253025964
64.6147466573743,47225.68123496538,1,18254.835864544366
48.44444150919024,40643.988683940705,1,12157.427381071499
66.59169571166464,59598.68100823939,1,23492.31474350603
35.98296051685532,66277.73288284591,0,11203.223151132719
53.21153674111648,48089.850045542225,0,17132.90140088595
28.6439670803331,42239.75644403902,0,6362.080766656873
50.15369649855694,49713.38797971325,1,16925.116468908327
24.738457960519188,36828.78513937879,0,13895.91869401628
18.10819323716686,40836.49405763398,0,8446.30289633626
66.43965367329811,77227.59959860556,1,22497.055367383713
46.854507561110886,57986.93777936134,0,15257.80433383341
66.20091446466606,55065.1476180621,1,30641.253869747834
35.35923923250775,75211.91472428595,0,16061.972760303757
35.04487559641135,48308.17000781694,0,14804.546167189612
38.834060092197646,43644.82048227769,0,8370.121384030086
54.71413116582475,71478.02932968826,0,23222.72605180678
47.42204897768106,49020.31830940234,1,30976.952928795457
66.11845516915413,79688.36413445149,0,17235.18923471171
19.322926858886845,30955.035519776757,1,6050.619051895098
54.8261887745719,71713.39827649965,1,24014.288801740084
35.177039847060826,49598.99656634736,0,16372.832875268954
27.372149894559982,56596.59727430433,0,10677.141346091123
44.540572371045144,71287.94327253802,0,10770.87682124952
44.26331677735979,40805.58548346735,1,17390.301094916744
25.124573491798277,55320.00495348236,0,13547.376557595166
28.49859491891027,30160.258415201086,0,6680.5856905718665
39.224562574880856,39140.43773495815,0,14795.231377246593
39.2581934444004,41595.00212427583,0,17834.692827507213
34.513023260223605,52292.87799189042,1,18333.045580086
25.72434787851901,43192.332708608104,1,14324.36399017315
18.227431313250936,37442.35481499711,0,11536.441370281307
68.45222324625708,65688.46441335215,1,20978.786953400482
67.0619599446042,69443.87586523683,0,15583.23040697991
43.149819717159026,58257.391097993044,1,18122.841628586186
69.7426911703003,75813.01394130145,1,24070.442354117873
53.03002520067665,74715.36072801272,1,19060.831236484224
21.580591955592162,40576.67225338131,0,17526.127991450434
24.121346352296623,36849.783554839145,0,19369.213673414695
65.63776388122116,68954.24323246247,0,18254.451888212567
50.76271451178068,43938.80909324414,0,15005.018560422377
61.84554858618226,54135.73297197502,0,16843.468914115
64.7100217809599,72348.82035440786,1,30714.38259222355
41.29298458668408,49405.208545165,0,19727.345581053552
20.52334948198804,28179.750157413633,0,-1963.674081309261
27.790578142660745,28997.25841767863,0,10837.89547062814
21.461741259726626,41218.03742380138,0,1880.045288519722
27.81447197632238,55326.20135784129,0,19886.875320424995
39.347712175705595,60959.31386316466,0,16166.713972509573
24.146234146779243,43181.92210231799,0,5030.691347774468
26.67012888587785,63424.1586339002,0,10469.834700876325
41.18273266772732,49543.16267445903,0,11745.976509660577
35.688889420201455,46458.768476126614,0,14409.21944608203
42.318222457778134,25484.752131499066,0,16221.682725592924
40.316945443471226,45684.84323012346,1,11890.836951848041
51.51285735095394,64276.579024561914,1,30924.00187720755
66.73385654154443,79006.54163936926,1,34275.87601135003
23.608945599100608,33502.12646287746,1,8695.383928152642
23.161527764078137,46203.287174969555,0,9616.64324212413
62.34591777672691,71641.74921159634,0,28187.401197076593
44.332628641927876,52278.39585292293,0,20258.958247065282
57.853061225558996,36093.72603750719,0,13496.26969862304
29.201938987578632,47073.86948953184,0,14619.473819308278
61.10085380471269,68164.73314296528,1,39022.63553383476
66.04002445802018,53545.783278825504,1,24088.383128742647
51.04511680841739,52981.01309546483,0,12343.883414029866
23.505709116637718,30197.894137031217,0,8583.030497487662
64.55533033612961,36576.189682261276,0,17801.44551293864
59.20936182324371,69874.72502949841,0,16206.661172598091
57.04564437875347,58485.33685135822,1,24465.7878999576
19.90986582310761,55931.682878603635,1,8303.13615384438
59.546051313362504,68346.24757574302,1,20416.16568520341
25.173452544354564,39044.6286555228,0,12730.377255197182
29.564081162238196,43950.23398007501,0,1533.485372743884
48.011011413201395,59667.279614302424,0,20084.768204044405
31.77900019167792,55558.33426339639,0,1851.7266361467064
52.39010672821983,59421.75967153003,0,7763.574418415394
49.61966328035224,65865.76309307097,1,19015.61525009812
23.623779096689656,38845.202181600114,0,10043.595251594694
52.11275813875833,46084.943601522304,0,21657.36400354084
66.04565531089636,62374.735119836885,1,24734.718389960937
26.377715069663324,45240.7064421935,1,13566.845620272066
49.04722508903014,42508.2585971222,0,16958.17711744227
35.776999340708095,34521.27882888782,0,6253.033648690729
41.899806932227406,55423.76643084798,0,14619.41382626231
32.924009312106435,42398.43614234898,0,4827.414186879386
36.41479309008015,46548.987488420054,0,12350.809951235102
19.503414809860978,36154.780747922254,0,6866.979407517404
69.04069037169548,79726.35420347986,0,17759.433887439995
50.48959594778291,67862.40957784146,0,17709.363330029424
44.036690705682034,39644.80845244934,1,18564.567252179553
37.95319817401699,43648.666956204026,1,22832.776392119475
46.04747705884944,61523.78120912065,0,7333.706517368013
37.76551193322181,54902.118337643326,1,17663.06968192348
36.71521222967101,47943.026491537654,0,8336.03309657057
42.12522016954468,39686.60803512999,0,16742.515128303396
32.35111775090192,39350.1584139155,0,14174.7997175326
27.362594798272845,38513.621723673525,0,11863.280357365027
46.94350670537526,56241.69666387864,0,11493.704717115603
61.82380267981566,77949.1728868802,0,24587.03073935163
25.9470652417464,36104.73027299192,0,1149.231431931813
19.702185711419368,29590.740380157284,1,3222.957662335746
30.83421074800988,44331.24060572551,0,4220.611210664907
68.94547345959816,74790.12653493967,1,26100.73329377907
61.09541983465365,46078.88024971979,0,20202.79399684418
48.98503478348702,69028.858900493,0,1819.730476699082
