unit_id,time,treated,post,outcome
174,6,1,1,14.012455725847214
174,7,1,1,11.726723914888803
174,8,1,1,11.99056105577977
174,9,1,1,11.797222834007997
175,0,1,0,10.946937181955207
175,1,1,0,9.820201647494704
175,2,1,0,10.481741032587626
175,3,1,0,10.075901022884368
175,4,1,0,9.904957996307079
175,5,1,1,11.553215936253803
175,6,1,1,14.312140587307766
175,7,1,1,11.03660637149477
175,8,1,1,12.912253974034684
175,9,1,1,12.87665659210728
176,0,1,0,11.154356286152426
176,1,1,0,11.388090032379278
176,2,1,0,9.862611400583225
176,3,1,0,10.530394305924753
176,4,1,0,11.764873710452509
176,5,1,1,12.434823233077747
176,6,1,1,11.433566524934824
176,7,1,1,12.115531887300579
176,8,1,1,11.195354001385533
176,9,1,1,12.871816810994723
177,0,1,0,11.064456208140635
177,1,1,0,9.878958507932461
177,2,1,0,8.37903995054636
177,3,1,0,11.021650835057677
177,4,1,0,8.223701038434221
177,5,1,1,10.954045222076958
177,6,1,1,12.321661612505281
177,7,1,1,12.7517852456755
177,8,1,1,12.922247498758354
177,9,1,1,12.433860447953526
178,0,1,0,11.760043765134856
178,1,1,0,10.065168341083202
178,2,1,0,11.034668101752935
178,3,1,0,10.786954564094698
178,4,1,0,8.70712626779547
178,5,1,1,12.330269512714478
178,6,1,1,14.62332051328102
178,7,1,1,11.995649146059742
178,8,1,1,11.82537947564331
178,9,1,1,12.670575581477022
179,0,1,0,9.531480070739947
179,1,1,0,9.206295420497762
179,2,1,0,9.516716605702413
179,3,1,0,11.432009671368625
179,4,1,0,9.863381308522428
179,5,1,1,11.171924967245289
179,6,1,1,10.988253461911835
179,7,1,1,14.70680493205447
179,8,1,1,12.276665630565898
179,9,1,1,12.934578500965419
180,0,1,0,9.22862277366039
180,1,1,0,10.320985969271415
180,2,1,0,11.459329651601532
180,3,1,0,9.347736816256246
180,4,1,0,10.458586779948583
180,5,1,1,11.094253724109612
180,6,1,1,14.522866118366792
180,7,1,1,12.768535930244575
180,8,1,1,12.087206155647708
180,9,1,1,12.202125876713836
181,0,1,0,9.489961825485665
181,1,1,0,9.541094835876507
181,2,1,0,7.55250485765034
181,3,1,0,9.902034267903245
181,4,1,0,9.860121319394288
181,5,1,1,12.988661537260477
181,6,1,1,11.976856253558473
181,7,1,1,11.728963685858977
181,8,1,1,12.492225055547024
181,9,1,1,10.887631881909517
182,0,1,0,10.143423187534584
182,1,1,0,8.13818074047828
182,2,1,0,11.120818648830795
182,3,1,0,10.684269955660774
182,4,1,0,9.073814123575987
182,5,1,1,13.161138013338038
182,6,1,1,12.611514224253881
182,7,1,1,11.49098976891514
182,8,1,1,10.477123842770911
182,9,1,1,12.816435683426452
183,0,1,0,9.205718152864964
183,1,1,0,11.09496956969608
183,2,1,0,10.01403373388185
183,3,1,0,9.300417303502682
183,4,1,0,11.797838733090472
183,5,1,1,13.076446492603004
183,6,1,1,8.844913484895894
183,7,1,1,12.013608231209133
183,8,1,1,11.115911007987577
183,9,1,1,11.700202062279692
184,0,1,0,9.855267601081463
184,1,1,0,10.354048508587546
184,2,1,0,10.261365742113574
184,3,1,0,11.077873076564803
184,4,1,0,10.636598377508667
184,5,1,1,13.074746929125505
184,6,1,1,12.701492323133275
184,7,1,1,13.786798852725902
184,8,1,1,12.183723456809084
184,9,1,1,12.20969673126481
185,0,1,0,8.09442664702747
185,1,1,0,11.056164043810035
185,2,1,0,9.923074244220846
185,3,1,0,12.933605706171273
185,4,1,0,9.594467308237542
185,5,1,1,12.588578129416735
185,6,1,1,13.046504953608414
185,7,1,1,11.398100027011287
185,8,1,1,12.858547713879227
185,9,1,1,12.534661432057185
186,0,1,0,9.696311810323163
186,1,1,0,11.172603958743007
186,2,1,0,9.096251282089344
186,3,1,0,10.274902113082222
186,4,1,0,11.454664291385045
186,5,1,1,11.793378244043701
186,6,1,1,12.203114017307701
186,7,1,1,14.845304563471828
186,8,1,1,12.974391065156057
186,9,1,1,11.993802523357383
187,0,1,0,10.802624760078478
187,1,1,0,9.431906448408974
187,2,1,0,8.43508407583993
187,3,1,0,11.372363945265171
187,4,1,0,8.896940735868986
187,5,1,1,14.951712624997292
187,6,1,1,12.010667624537794
187,7,1,1,14.633264681561855
187,8,1,1,11.131328931479942
187,9,1,1,13.525493586266252
188,0,1,0,10.49972627298465
188,1,1,0,10.837746225555152
188,2,1,0,10.96802270667626
188,3,1,0,9.502254857718828
188,4,1,0,8.691156157997002
188,5,1,1,12.449082269660781
188,6,1,1,12.723030257585133
188,7,1,1,12.028155378844495
188,8,1,1,12.777553970159861
188,9,1,1,12.82962553117474
189,0,1,0,9.089973553456135
189,1,1,0,10.394971281690466
189,2,1,0,9.732787976305355
189,3,1,0,9.300019099796629
189,4,1,0,10.787375138223993
189,5,1,1,11.723008788306455
189,6,1,1,12.043332410095275
189,7,1,1,12.572050850186656
189,8,1,1,13.87431162065424
189,9,1,1,12.692784077724298
190,0,1,0,10.528288332474668
190,1,1,0,9.702357464003503
190,2,1,0,9.92151037562366
190,3,1,0,9.951122766480406
190,4,1,0,10.293306236017024
190,5,1,1,12.20403242695174
190,6,1,1,13.83999988547621
190,7,1,1,12.126833761497858
190,8,1,1,10.792758864794633
190,9,1,1,15.24279660437002
191,0,1,0,9.672631309056248
191,1,1,0,11.313169787091347
191,2,1,0,11.404790841959759
191,3,1,0,10.945214312250382
191,4,1,0,9.801972780402597
191,5,1,1,12.786684819874344
191,6,1,1,11.225489790695073
191,7,1,1,14.490147773818276
191,8,1,1,11.64819400181733
191,9,1,1,12.246099037259125
192,0,1,0,10.098986487040252
192,1,1,0,9.89256024516304
192,2,1,0,9.343126717706605
192,3,1,0,11.394339052054688
192,4,1,0,10.95027928348828
192,5,1,1,12.822047204325694
192,6,1,1,12.10044694400325
192,7,1,1,13.56427587184447
192,8,1,1,12.035531367222434
192,9,1,1,14.070391840337816
193,0,1,0,10.111220915483427
193,1,1,0,11.229781526972715
193,2,1,0,9.886179673816418
193,3,1,0,10.071533182040945
193,4,1,0,11.225421061458666
193,5,1,1,14.693925151804445
193,6,1,1,14.060366817504882
193,7,1,1,13.37713461937785
193,8,1,1,13.089283432957597
193,9,1,1,11.993051309740373
194,0,1,0,10.295229741105432
194,1,1,0,9.086950816003268
194,2,1,0,10.375782133684774
194,3,1,0,10.440050660693574
194,4,1,0,8.039154858531809
194,5,1,1,12.538738609191707
194,6,1,1,12.914874899089105
194,7,1,1,12.416290142860978
194,8,1,1,12.85804883885657
194,9,1,1,11.158277756643686
195,0,1,0,9.224135694439742
195,1,1,0,11.034938163163933
195,2,1,0,10.000571665645777
195,3,1,0,10.339878981314909
195,4,1,0,9.45347883929142
195,5,1,1,12.519494023276856
195,6,1,1,10.197987819864801
195,7,1,1,13.346011938420766
195,8,1,1,14.307932838952471
195,9,1,1,11.434982450785359
196,0,1,0,9.059667812490432
196,1,1,0,10.440879898237483
196,2,1,0,11.473879290506746
196,3,1,0,9.997902682617056
196,4,1,0,8.770681979187495
196,5,1,1,12.291382763362126
196,6,1,1,11.470067919688207
196,7,1,1,11.831153707131223
196,8,1,1,12.195958900846684
196,9,1,1,11.570675411758373
197,0,1,0,9.222094275825436
197,1,1,0,10.074534000222243
197,2,1,0,10.21503581213723
197,3,1,0,8.576019666179032
197,4,1,0,10.396381722509338
197,5,1,1,12.118066136868602
197,6,1,1,13.220261523552608
197,7,1,1,13.28049752068786
197,8,1,1,11.955458819044951
197,9,1,1,13.114147694037733
198,0,1,0,9.16304396030117
198,1,1,0,11.32376206283529
198,2,1,0,9.200863799143535
198,3,1,0,10.352749608625514
198,4,1,0,9.81239085535572
198,5,1,1,11.4831054857624
198,6,1,1,13.40091576178531
198,7,1,1,11.88586819113321
198,8,1,1,10.799927835021693
198,9,1,1,9.61798663683197
199,0,1,0,9.12495530557203
199,1,1,0,11.375908419298973
199,2,1,0,11.25773846750366
199,3,1,0,9.281401597652469
199,4,1,0,9.62554508529862
199,5,1,1,12.035086924443977
199,6,1,1,11.166567854550431
199,7,1,1,11.551168128376657
199,8,1,1,13.481149519400784
199,9,1,1,13.003887871379401
